PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,Renewal
-1.3816388975480844,-1.6139512525319528,2.509977615624091,2.5377314810245943,-1.7576876520048708,1.2270947242968773,-1.247495619244378,-0.20960344587505683,-1.4910569995947023,0.7409972724643904,0.6791511593309671,-0.8440516590031576,-0.18135912300745766,-1.7086654439006574,1.069121738899138,-0.8376449339083061,-0.15231118885464603,0.9960784369635202,0.38635879235208276,0.37324644455162986,1.2450532437099424,-1.377259002539644,0.272643109929344,0.7800640656185962,-0.6190378496001865,0
-1.091142774133079,3.0810947039094265,-0.2926343700375218,-0.741024810862885,2.1945678332378074,-0.07413409712892494,0.04809537439877747,-0.7663005467131879,1.4358556992814187,-1.1638094055286456,-0.6675237954193424,0.8413103249302417,-1.5871116000037766,-0.03833153845868172,-0.708211717259619,0.541623064453219,0.6627222461237804,-0.9756791432266547,0.47296543745778286,-0.7372858164603446,-1.2393494393063742,-0.11327554478576883,1.1248667699204657,0.4634322716763573,-0.23448102465498424,0
3.3622727241391686,0.6655911919065938,0.6505555384051158,-1.2997094114807628,2.779755486213004,0.2626079971298732,1.276850206373763,-0.674678085198731,2.8494704793171506,-1.942054463237408,0.12025426210618663,-0.3315919661859952,0.5534534936846118,1.5198891175357767,-0.7808771316790851,-1.562899605367105,-1.5406926477422842,0.40741667026648337,-1.8472419124796382,-1.749785090703368,1.3143885822428503,0.3309389787169435,-1.0057439345266486,0.892887876101764,2.246514014303715,0
2.35334101015473,1.8157555141406332,-0.1275941120512718,-0.8993222438763687,2.8552477370418017,0.01038473038536279,0.15736146081534627,-1.8108428202279037,-0.9801280762190824,0.1358324191666541,-0.4445561645581604,1.2150771452832922,-1.0779723761987616,0.9327219503014799,-0.07484258388078634,-0.12227266768081889,-0.0355841836736432,0.18644604582935653,0.49465776112565,0.20967089227300437,0.796205480698885,0.6341446746988111,-1.721004031276299,0.5315287399545544,-1.1520343721998365,0
2.6754704589600333,-1.0394578191752,1.772549362433436,-0.661059875297112,-1.0741794484047855,-0.47228994280355396,-0.22326771999375267,-1.7931703486185748,-0.8292598599981137,-0.3984813837184861,-0.6098384086120822,2.1442231820789104,0.7349565829245331,-0.8432985556842899,0.9521179644789979,-0.3240796927679235,-0.615372479259094,-0.22354385204939603,1.0934564271896097,-0.9949351112201729,-0.9018580995677892,-0.32909929094049156,-0.8830733645328773,1.3214788053761086,-0.38717193652141574,0
-1.2960137644424303,-1.2771077640814261,-1.8056323063798332,2.9966600410701325,-0.6140202899999178,-0.18687064127994416,0.7458926853570608,0.34213713696834214,-0.7905365817040052,-0.8680814491406812,-0.8735917873982224,0.28270637544033705,0.05307337423279912,-0.8517414274586631,2.247099342421674,-1.3104074257436127,-0.5533261009419522,-1.2616741311437873,-1.0726338718145558,-0.7751359630910218,0.9281973802402299,1.018350581884939,-1.3802831274472034,1.0636914306045866,-1.1651721877698322,1
-1.2738553899526484,-1.090113721188095,-1.0780293187489,2.2334943353162715,-0.33665821323694484,-1.2123702398027507,0.6280196686506646,-0.12754475847412175,-0.8723327407914319,-1.8229752070090368,0.2326251709985281,0.8672287234241475,-0.07928652924138548,-1.5592023464668099,-1.0542723951415827,-1.23836768001166,0.4963695566525112,1.1878759360780118,0.5298254983002634,2.1401348803329348,-1.0165188037206667,-1.1944792488715272,-0.6432860359479408,-1.4363383439975865,0.8124646302193157,0
-1.261100134540254,2.9106244060861655,-0.07315078124906836,0.17163264231512906,0.9745884226490786,1.4730810281119062,0.9787992118589991,1.778578426324181,1.250271074990693,-0.35220650255917685,0.11931131792535965,0.9307303201122246,0.30712883337071056,2.718884738725841,-0.9968646139944398,-1.8564774547359424,-0.610220619396563,1.1506462540302438,0.738078123443608,-1.6153098364614058,1.5919797288386515,-1.88105936273705,0.8611850177084097,1.9946673601845335,1.5795559640043306,0
0.7204161791883842,-0.6873143955969908,-1.8202669803214067,-0.595713122409493,0.25948035377003215,-0.9524931753800074,0.0969430194354933,-2.0306785810392114,-0.23630229832486177,-0.23343683647012634,1.0786138471832232,1.150305584365372,-0.8595611166991736,1.101009385551032,-1.5410598033711982,-0.011576874795086418,-0.38023886558618775,-0.4840276405474138,-0.41489190355107897,0.3815179655089361,-0.8274593413005297,-0.9339444266980221,-1.1206077157711034,0.04928165758325683,-0.7018852503167828,1
1.9458237106268548,0.2727885097821352,3.5321197617425937,-0.8103530846769003,1.2519363597636906,0.7540734935568262,1.8909829597286991,-0.8568326954686712,-0.48482832926043445,-0.2013553988738637,-0.47002437419414667,-0.9532111782841968,-0.4108513902578403,0.040691919196944024,1.341370658380492,-0.24288335051207416,0.27675032384391046,1.212503795170905,-0.26992081333678575,0.9118492597771487,-0.5227870095878081,1.3916677214859405,1.0289372973627822,-0.8320835980443122,-0.17253636649384668,0
-1.3437130699909754,-0.9376462823673577,-1.2146836132133358,2.870734325940262,0.6234028653705453,0.2881058135702444,-0.8218600546897601,0.389495157200714,-0.5200152778813865,1.4462575823824106,-0.7599527224562711,0.9392365156664777,-0.776859286020146,-0.4934866252319532,-0.9441614843552305,-1.2120964034730979,-0.7534609056610538,-0.5009933853546282,0.09558530402443963,-0.4567983365691232,0.4371420025331072,-0.2466841078819409,1.2182659820673112,-0.3107723358697103,1.1138696437560038,0
-1.0854983055009495,1.1034829430433972,-0.3045744097111498,-1.5600778386216367,1.1604924791663922,-0.7355737007323893,0.7912646371670855,-0.8380264474016567,1.4528609017400602,-0.40298017773667766,-0.0448070270422184,1.2661154073287268,-0.6238913991383872,-1.2123568585054423,0.5448892480579287,-0.22866373772867798,-0.5969917188262276,-0.35479837720543717,0.19803994287471102,0.635221967492117,-0.6415870476147143,0.04311728992053882,1.5803546426285922,-0.6498270435670336,0.2629154442186921,1
-1.2529289307340974,-0.9838666999796174,-2.0628499749889215,-0.4568716428872141,-0.6102044954345188,-0.10638234621351769,0.7914975007897367,-1.730633960617762,-0.14771015596540013,-0.1823691412840605,1.5967467635095822,-1.3059563158321463,0.7428850496854729,-0.38595260897850714,0.2859715508477401,0.14062536913742982,-0.3189161492497076,-0.9142505220097262,-0.8271272807190052,0.12672630361381682,0.14494817347075098,-1.316717826657271,-0.11153308864875973,-0.7231633153360737,1.9298956995886942,1
-1.3159501709017256,1.2705004212753366,-1.251402549386636,3.1504774430760354,-0.32277726515543403,-2.3275713935501563,-0.16892921543632614,-0.5566916879452177,-0.8042881763686887,-0.4168404138144946,-1.0396478848212318,-1.1132656418497788,0.37142922462109895,1.07638997686032,-0.1136895007748041,-1.2688970195016578,1.0833580288293587,0.43697405805870093,-1.5071138737755498,0.3878334625638121,0.15283594447031798,0.88763597697969,1.1937219163737511,-0.46436149344898103,0.7179747630197086,1
1.833027950439088,0.7112784224915534,-0.040665325629777295,-0.06974144461681708,0.9725631602442396,-0.1643834996526397,2.0574094655772774,1.4933635700708978,-0.92200348084111,-2.2769347033470755,0.8090963538327438,-1.4012435625263713,-0.36917398118436157,-1.1435799670774023,0.028620388899034465,1.1532376679932126,-0.889822677843004,0.21119903452412275,0.5857093045501126,-0.07250863276204293,0.32935451299231455,1.2070072537580956,0.25804118318828734,0.5014354730660615,-1.9281533609724129,1
-1.3659214103125676,-1.395376163974396,-0.41457258571861344,-1.194426915279176,-0.10975399771855192,0.6737052961356462,0.565642651186011,1.4757477560095504,-2.0945352321910464,-0.18508624904691803,0.016144739938227147,0.48922981907189683,1.588682360538539,-1.1461881569589492,-1.1749543199766395,-0.13274141497944758,0.07389125626318202,-1.323535360785225,0.8248901922323572,0.671805248308466,0.28639923948347173,-0.9106699105331711,-0.576984243793527,0.5098106962586839,1.4197776031495426,1
-1.546855897766432,-1.2942099974436498,-1.012905124629351,-1.00614974963597,-0.02934273335358338,0.40585562544326415,1.0242346097782329,0.23591293156112536,-1.984880026683218,0.1738468439900198,2.5894687397721405,-1.186330935395662,0.26329837084898017,0.6384082990279203,-0.8117811680989363,-1.3181257345613329,0.35740471871157925,-0.25505387815030817,-0.9250808294892234,0.7273803197337544,0.8002468087152612,0.7069047974532474,-0.2752623973144749,-0.3060558488963685,-1.790150576249822,1
2.4451933076147356,-0.9418728748235384,-0.6620741688309518,-0.8708727914306665,1.3425296447467174,-0.7452812826557461,0.470577691299517,-0.46505487226978803,1.3131194635829226,1.2197856770928983,-0.8933456113145161,-1.6988234041695203,-0.12916954038326228,-0.9834692015367793,0.6241022784559933,-1.223697524055119,-0.17246321702414286,-0.7502677241105253,0.13302909604625776,0.6979364673197753,0.4405037272589859,-0.9029703076206538,1.2501092641956666,-0.46057541899482773,0.21493246937491192,1
-1.5828832387407241,-0.8965996144635461,-0.8142778029352734,-0.7725417176025022,-1.44600788341975,-2.3969315518117407,2.105910002006924,1.7180895954609334,-0.5422290551526947,-0.8226336361254253,2.039362648903498,-1.3614376892649493,0.052257688145832044,1.7709767237753262,1.6083422730052408,-2.5817587401305313,1.176718338155907,-0.6387208344050266,0.8919744221899871,0.16647820017494416,0.08296481834674137,0.19012877991322785,0.4215835855647823,-0.5827540383656418,0.08653650796822482,1
-1.3169012901840915,-1.7723365956652517,0.3230963901362566,-0.9437682861374282,-1.3426573437218747,-1.8558057335633553,-0.5738462722083655,0.5796945044396469,1.0187133859922082,0.6009680585324839,1.8562311886061582,0.4173723773966437,-2.00044588744745,-0.6706733634855737,-0.963502158224391,-0.1664582741032668,-0.3679202430058862,-1.3204053612582587,0.22577105802325578,0.35533137214693394,1.7034734672031464,-0.5160739786959443,0.8108378592829122,-0.15688022439094335,0.2750688396864868,0
-1.2471033445552056,-1.73612060706963,2.29851835360206,-1.5217181265315394,0.4378429375573263,-0.3439126570386406,-0.6246407193178095,-0.8429141251235281,-0.3101282950331203,-0.2964008453852626,-0.2664178818349188,0.9696119997191799,1.5145329218061852,0.5481808311409057,-0.408379887448723,0.7027755389979183,-1.8849858010856126,-0.9661645143147974,0.07208317865081335,-0.7561632454615987,-0.45832013017277057,0.12826279265747043,0.8304833705601465,-0.4885979185874951,0.2768788165964311,0
-1.3819566985972955,0.39269833953477096,2.7703707715558776,-0.6533911023991584,0.3738705387318391,0.8320147167470033,-1.0550678259876607,-1.3727186683225416,0.8396772094410575,0.9884693174031841,0.38727063789190286,0.8825696217185074,0.5546554616421899,2.1359236746551935,2.002342663744972,0.19263492958815845,0.09184945955129237,-0.44704246875533477,1.9700692816695593,1.3993233691594187,-0.137626208530535,-1.560091312738477,0.27813422882163696,1.3720119693663242,-0.04519761631702228,0
-1.4249893253608585,-1.7103709792664892,2.408475790917678,2.042501074319109,1.8858503334378225,1.7169332734607523,-0.8559991163607599,-0.7568267183317648,0.3894544439716032,-0.1282838175892038,-0.24943073253932854,0.0021794198237149866,1.0361958156587288,0.07776622954458011,-0.5463613408028513,1.7107535546984574,-1.1619770850694282,-1.017907319587016,0.288660243809062,-0.5238041702398123,-0.8501629598025211,-0.5355316766182845,1.3148036698012748,-0.005265941316019394,0.6190743848341961,0
-1.1697238306706252,2.2298548932809923,-0.7878872129435921,-0.0745435991253498,1.292826332274388,-0.07967337569062828,-0.681534594250825,-0.14558187074676499,-1.467132567219302,0.8977908338846862,0.28785898096773016,1.4338187730471352,0.7521556832369555,1.3092048784445094,-0.9704321431265989,-1.1036608304060955,-1.365107806930869,-0.5140446164911489,-0.6236430644979678,-0.7021529510380106,0.22190187383229817,0.04214892016644564,0.7089486073716589,-0.7960128909290877,-0.14602717833597084,1
3.1234618830036056,-1.0521407669814589,-0.1964857523687099,2.9497527051823518,1.2338531616259611,0.6457910010414935,1.011001409960212,1.486083396437544,0.7134101953187266,0.5192072841460016,0.2921420228770072,-0.6502914440801015,-2.9006398747715094,1.4614803971214663,1.1450281633961892,-1.3476257768078637,-0.03842092697847703,1.1634668914023385,1.9088699972395389,1.5662140293257993,-0.5554190744127356,-0.11955535094173654,0.8243333576701868,-0.08591356318900531,-0.2961732989061629,0
2.072509554241499,-1.154231270943032,0.09267102289361304,0.3162328506715608,-1.7123143803252912,0.38743950646421993,1.6036881162419367,2.012281971107167,-1.4432790279048218,-1.681452958487519,0.025199545568968442,0.7918680008344644,1.345604641769574,1.9334970815320618,1.4321453508379793,1.0100272851019365,-0.46531962994825815,-0.8084212037227285,0.45473179266503516,1.2689372855924719,0.5429180042103002,-0.760665567594016,-0.014230697636537254,-1.2557260089305498,1.240396878583633,0
-1.3416864075432353,-1.584428086799942,2.3950515929867953,-1.220778759559411,-0.33268138333219616,-1.1051825747762847,0.9896914247510284,1.1027477553811336,-0.564630769041263,-0.3962611560717847,0.7011542665715012,0.6029180894413316,0.260131277776677,-0.2874555998762536,0.29793518377239386,-0.8874571219614139,-1.049192227596694,-2.3333199508281917,-0.8393300546591993,-0.7505973440471582,0.08261732831189678,1.1980816545949973,-0.5293147245164712,1.1589789935808845,-0.32282696322310783,1
-1.0850628055007105,2.7248361100409877,-0.016230839358298516,0.2684673815641619,-1.162761592043552,-2.3748090339436185,0.8068828553783803,0.07749811505981634,-0.3844754087544886,-0.6548691033063262,1.0768376533576811,1.4961078496756632,-0.4254833847966312,-1.09982698657288,-1.0110960996477965,0.33402178680631195,-1.0646429038414846,0.051859557484467654,0.6495121498922805,-0.17168259059899602,1.5230026669154955,-0.8727892529484216,1.3871000534431475,-1.509872441259382,-0.29617066294242134,0
-1.337694630233288,-1.502924614024184,-1.078865669910411,-0.9283392602207038,-1.3500590134260682,-0.9387849209316378,-0.8769772662585655,-0.012945578976804052,0.9351374045617036,-1.9345463664766314,2.5513325818808217,-0.005135492261810421,0.7860290283719352,-1.7165445441407534,0.8433225736829324,0.21307917328874643,0.2839405121377896,-0.5952298159319857,1.530929203248625,-0.046113396521224585,0.9838997698163985,0.8538565344029553,0.8503575520340219,0.24657059528233843,-0.9306940747703321,0
3.1600598107056252,-2.1670240768408124,-0.23330483115975234,2.771112787312992,-0.6246470151729718,2.3679732694924422,0.27482006665246406,-0.3290723941331226,-1.215789958166103,2.0070027708896183,1.1293965188685469,1.1832373145025115,-1.289577121334349,0.31862044538625056,-0.1649135876895596,0.36236434770114534,0.6542993319143953,0.20296260252425533,-1.3142247709191843,1.19243348717683,0.3091501030429768,-0.6898746540231123,1.4757900242102016,0.23718812947676735,0.020984301568452907,0
-1.2791157518321516,-1.7250006441729056,2.0609589551595415,-1.554158838660643,-1.027629302826932,0.22784782370744536,1.5325827373887095,-0.7620785758079124,0.9110595381307627,0.020615508335760466,-0.3477485562026522,0.20162309177888463,0.7168023119263485,-0.31130210405946923,0.39613183432512816,0.20281755034706042,-0.9610630941336628,-1.8595676261593235,0.3276490285485377,0.21836767714296115,1.1943695118591413,2.847134567456626,0.5673407921684629,-0.9271252879743731,0.4874419427934844,1
-1.0922850091971026,2.573116486448036,0.27139836608683193,-0.849938868101912,1.5693470279037964,-1.333045312221057,-0.8761497656163026,1.2784554231845808,-1.9927953808259165,-0.6886324594889032,-0.978330144440591,-0.35240481436867616,-1.592744959968469,0.2424367559623307,-0.7902007039793926,-0.3103195902844103,-1.1672459448688868,1.1771679070413354,0.39328984002513423,-1.3186272264366168,0.20118894394793368,0.3746664642143831,0.7549345531746224,0.3367915357792283,1.2615616921183879,0
-1.1199403727748902,-0.8618695458049648,-1.0410943407069833,-1.069807833336149,-0.06421219355932561,0.7644279908006204,-0.8679384566695293,0.4932058387004322,0.6426743472067182,-0.05264035289771586,-0.44105390295636765,-0.9813338860737034,-2.0304244693215625,-0.6593529415163674,0.1529593588769492,-1.4401254982101963,-1.2490723328231743,0.15451796373013887,0.06170155555266039,-0.33666648870929095,0.14419066078779283,0.9459123130670551,0.8790043843811822,-0.8180974298608724,-0.04414794212276155,0
2.3856539197726163,-1.7385618283521282,3.3801037369551605,2.4518979249097743,0.5303070398002152,1.3411857261306663,-2.288711451703916,-0.9411764233618934,-0.3367781274142876,0.5874000303032539,-0.4731770174467936,-0.3889554420686108,0.19127080864999343,0.6967240113397802,-0.029975344794443717,-0.5321340838304337,0.2406680756019459,-0.09129324532890155,0.2010168866215464,0.2076475433779551,0.4898117228952885,0.7716993441374114,-0.12500682673290361,0.7005807564394517,-1.9413869925970273,0
2.8451980980921023,-1.0574262051649224,-1.3936288899207585,-1.3879048423356122,-0.6464411753778527,-0.3130138775942277,0.534966955417735,-1.6957095312701806,-0.07097515557730046,0.7420494806309065,1.0425227479040446,0.6119297943165323,-0.593841392626085,1.0579901805910488,-0.10254848835443944,-0.927211333910676,0.8148778313551589,-0.5068438958306366,-0.8221678625335395,0.3266745342382984,-0.610416748991183,-0.4860257736461146,0.33138316509900984,-0.5293038743569366,-0.19717995491978718,1
-1.1566063520623024,0.44955053433158737,-1.5343023576909587,-1.1782994551949173,1.0315167343857408,1.5495453898315905,0.8059783421122868,-0.250576234806178,-0.43825844114651713,0.9299528970761832,-0.9116837566857111,0.31969358900031697,-0.2280844842447155,-1.024065611307471,1.387304858307219,-0.8519208142251582,-1.283513359960372,0.09410020876882241,-0.5735023117681702,0.4906697952613511,-1.1524588022834261,-0.7284704849520812,0.8070533841616511,0.9733045201185995,0.3120243400656466,0
-1.253699065520944,-1.679072333231121,1.0722520116356624,-0.35545614631886946,1.841615860035245,0.4237814648234008,-2.158325904735842,-0.7201550615925386,-1.1345459708812882,-0.662208665281899,0.692942366690447,0.7436323919540672,-0.07375608667569612,0.7443292247379585,0.25417968063435703,1.0324935177061898,-1.1921372330362494,-0.6990417204601609,0.13834079039032893,-1.6294368019201755,0.4196360947470616,-0.6351431822641813,-1.1069037278391154,0.7652028969992809,0.44304577424468305,0
3.549035516818725,-1.7304193177955525,-1.2033759653005123,2.849206645502666,2.8642650061763217,1.319436203695281,-1.8210079584141954,-0.7233888476063092,-1.5379826016849374,0.5401730612149851,0.5985452353598242,1.135625054693779,0.7336961908137741,0.8123306405161501,-0.6645349380444766,0.36391598857997876,-0.330318647121615,-0.36153058411389316,0.9018075553028196,-1.2553646101569471,0.4919971867653952,-0.3026104607852707,-0.274869885626477,0.21106789787970504,0.42535033411378076,1
-1.2886124894175763,-1.092607046845572,-1.5074607429329925,0.24950766972640492,-1.7604652600625543,-0.12401873619223105,-0.4742873008848682,0.1104003419230715,-0.6910991485604112,0.6641363729939775,0.32864684600267896,0.18430612193372214,-0.20036593168149336,0.9476991552621358,0.4171716734196089,0.11527298157501344,0.5663026814062074,-0.39184039377237545,-2.375974528257534,0.34478050117979964,1.1611286138166923,-1.3236417829372702,2.2331761354488657,-0.7525632272348609,-1.4173201902589194,0
3.8497896173508375,-1.3558384691177467,-0.9905191687860775,-1.2455341839742111,-0.9592584583635835,1.0652849039794878,-1.9293046964589604,0.8159206657333544,-0.7975317186724303,-1.1637254069123364,-0.32080624037649264,-0.08786717500183024,1.3693283538272656,-0.715061294618636,-1.7916185960352495,-0.19177437979607725,-0.7364342698797052,-0.18038467588155507,1.2528875749936037,0.5680161294481666,-1.455344301537849,-1.206760497898464,0.06320902170279996,0.3531965006887604,-0.1131999396006905,1
-1.0704409840257698,1.4226633929655388,1.4644316490576952,-0.49283593843154255,-0.8968420259503479,-0.1674328554365238,-2.05102295459512,-0.40503797347010106,-0.3664863281385734,0.0005980971880637317,1.7316375562295763,0.6236826477920844,-1.960314650288538,-1.0082770712260987,1.235160846783608,-0.6906954674334118,0.39944332601219484,0.6703168712340029,0.05739684293708085,0.2948664622072353,0.1293248748474791,-0.31702281879900074,-0.04013312032542118,1.900047952509357,1.4262636498405847,0
3.2468638765252353,2.4362324243417373,-1.2365383363726994,-0.6911010509548389,-0.4155051941590194,-0.2997246578868402,-0.9005049011333688,-0.7968612632427599,0.9022342418877906,-1.107219453477618,-0.8181342875885909,0.3973995878317671,0.7565939573360037,0.3800998859703034,0.8498789502227362,-0.8170939775278231,2.1551670566676693,-1.723142247192291,-0.74969051434414,0.9226490664913215,1.4625433331184612,0.3943705615931727,-0.4045453231224705,-1.457153015159902,-0.04313964059711379,0
-1.2354553328347653,-0.5815684660153411,-0.1937554196435878,-0.732337542724568,1.6250334042472478,-0.07357525091770593,-0.09619143740445822,-0.7587781138240617,-0.21849974427143584,-1.7582894125900934,0.956491835735482,-1.7078320403963554,0.31877928638200625,0.041247408745592296,0.12780944300726235,0.5548401557501025,-1.5585562154902919,0.651118471155156,-0.24131000336687222,-0.13277147065965478,-0.8112184809935888,-0.5281275464071729,0.10965791829903264,-0.9776180769327809,-0.032491494097069425,0
3.3069849183209827,-1.8990550413030396,1.565408845896046,-0.9151880323962525,-1.2804371782909862,1.379291705313782,1.1109729113328835,0.37033444940040583,2.4278612645712494,-1.2982320695298706,0.5529684849342744,1.4797655028687582,-1.2252070096024832,0.14243480726095128,-0.9100568639242796,-2.1753886714786814,-0.2096324699036474,2.581960979911383,-0.5864775092631398,-1.0274844485257528,0.899250247325001,0.6544491196916035,1.0983197785363892,0.8185282901383907,-0.0744156761685155,1
2.702132194821774,3.5367927201347515,1.0687527294787278,-0.6845666957018897,0.5913222821631426,0.3079197444873208,-1.1850283057587665,2.227341103366358,0.5330570424891017,-1.249690287967177,-0.8329942462940362,-0.9775619272670228,0.09696466535263697,3.1538556389054406,0.8823593203363733,-0.3855209969745474,0.49498513454718074,-0.4681000185872323,0.59689260768835,1.7460058887516448,-0.46101804894308834,-0.15635815592530292,0.8577559504794402,-0.37234984998941956,0.3416494584212471,0
2.8889961317301305,-1.6717901440228786,-0.6787857584092679,-0.08934184115973189,-0.7360978338196176,0.5073720344652937,0.03335387434849354,-0.9659769657750792,0.14243262012335056,-0.20853795520672755,0.09311100992622609,-0.6618030340073476,-1.2930040106653684,0.7446312724034932,-1.4118163483671302,1.2487162489580754,-0.24122951634249493,-1.2590073849625962,-0.5072804562332385,0.027132050010378626,1.0639783984060343,0.05424833027502955,-0.3067905158758977,0.23145500627760135,-0.8669392662090959,1
-1.2046602092525918,-0.7736686068181672,-2.3748489260834096,-0.540191930317594,-0.5655988537517576,0.577173470684576,-0.42282989541220184,-0.8012597987486262,-0.5727532525155989,1.0404927543401195,1.6370123310777334,0.2473003791136445,-0.8726635208805303,0.4087023534339951,-0.806501975144183,-0.7476163221513774,-0.9879341899663767,-0.5797247619287736,-0.621900737425159,-0.08757478173163111,1.0295198229002,-0.66584807851063,0.07991542982867626,-1.3055148968592,0.7754603784532056,1
3.243434746793904,2.9587215889657648,0.6456715529656919,-0.2061033251007101,1.216728518708544,-0.017122039820985903,0.8297336635846996,0.8831157930753433,-2.3606575357283925,-0.5825379161048551,1.797582147410104,-1.2166644814965266,0.7609094616320593,1.0601503740591625,-0.359428494499835,0.4633732233362638,1.3227882148797752,-0.16141922696863445,-0.9225641474140821,-0.4309983293376591,0.050818638484158345,1.1116980893255932,1.0395716799442072,0.8638267906331071,0.6317448660712827,1
